,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
26,芝,1200,良,3勝クラス,4.71,7.36,39,3,5,6,7,8,2,4,4,3,0,2,4,5,4,4,3,4,2,1,2,1,1,1,1,1,0
27,芝,1200,稍重,3勝クラス,3.89,5.89,9,1,1,2,2,1,1,1,0,0,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,4.33,8.0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.18,7.02,105,15,14,12,14,15,6,15,14,8,12,10,7,7,6,8,7,8,7,1,3,4,4,4,5,3,1
31,芝,1200,良,オープン,4.07,7.01,78,10,11,11,11,9,4,11,11,5,9,7,5,5,6,8,5,4,4,1,3,3,3,3,3,3,1
32,芝,1200,稍重,オープン,4.16,4.33,6,1,1,0,1,2,0,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,4.67,8.67,15,3,2,0,1,4,1,2,2,1,2,2,0,0,0,0,2,2,3,0,0,0,1,0,2,0,0
34,芝,1200,不良,オープン,4.66,7.5,6,1,0,1,1,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
35,芝,1400,全,all,4.62,7.47,716,75,79,96,102,94,85,87,98,53,61,46,68,58,67,58,39,39,39,39,31,21,26,25,18,14,14
36,芝,1400,良,all,4.62,7.51,559,59,66,71,78,73,73,66,73,43,50,32,56,42,51,43,32,28,28,36,30,12,25,17,15,10,9
37,芝,1400,稍重,all,5.05,7.9,73,6,6,11,11,10,6,12,11,4,3,8,4,7,6,9,4,6,5,2,1,3,1,5,1,1,3
38,芝,1400,重,all,4.73,7.58,63,6,4,9,11,10,4,8,11,5,4,4,5,7,7,5,3,4,5,1,0,5,0,3,2,3,0
39,芝,1400,不良,all,4.06,5.78,21,4,3,5,2,1,2,1,3,1,4,2,3,2,3,1,0,1,1,0,0,1,0,0,0,0,2
40,芝,1400,全,未勝利,4.57,8.12,205,20,23,30,28,26,27,24,27,11,13,12,17,17,18,18,9,14,7,12,14,7,12,7,6,5,6
41,芝,1400,良,未勝利,4.51,8.1,151,14,17,22,21,20,24,16,17,8,9,7,14,11,12,14,8,10,5,11,14,3,12,4,4,3,2
42,芝,1400,稍重,未勝利,5.46,10.12,15,1,2,1,1,2,1,4,3,1,0,2,0,1,1,1,0,1,1,1,0,1,0,2,1,0,2
43,芝,1400,重,未勝利,4.85,8.48,21,1,2,3,4,3,1,3,4,1,1,1,1,3,2,2,1,2,1,0,0,2,0,1,1,2,0
44,芝,1400,不良,未勝利,4.04,5.92,18,4,2,4,2,1,1,1,3,1,3,2,2,2,3,1,0,1,0,0,0,1,0,0,0,0,2
45,芝,1400,全,新馬,4.82,6.55,99,11,12,9,12,11,13,16,15,9,11,8,10,9,8,6,10,3,5,6,4,4,1,1,2,0,2
46,芝,1400,良,新馬,4.6,6.37,78,9,11,6,9,8,12,12,11,7,10,5,9,6,7,4,8,3,3,5,4,2,1,0,2,0,2
47,芝,1400,稍重,新馬,6.0,6.0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48,芝,1400,重,新馬,5.12,7.29,18,2,1,2,3,3,1,3,3,2,1,2,1,3,1,1,1,0,2,1,0,2,0,1,0,0,0
49,芝,1400,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,4.46,8.07,159,18,20,26,21,17,18,18,21,12,11,12,13,12,15,10,8,2,13,7,8,4,7,11,4,7,3
51,芝,1400,良,1勝クラス,4.54,8.2,132,16,18,19,16,15,16,15,17,10,11,10,11,9,11,7,7,2,12,6,7,2,7,9,3,6,2
52,芝,1400,稍重,1勝クラス,4.62,8.54,21,0,2,6,4,2,2,3,2,0,0,2,2,3,3,2,1,0,1,1,1,2,0,2,0,0,1
53,芝,1400,重,1勝クラス,4.16,8.0,6,2,0,1,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
54,芝,1400,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1400,全,2勝クラス,4.66,6.5,109,10,10,11,21,16,16,12,13,8,12,7,14,10,8,13,6,8,7,5,4,2,2,2,0,1,0
56,芝,1400,良,2勝クラス,4.42,6.16,81,9,8,7,17,12,11,9,8,8,9,4,11,8,7,9,4,4,3,5,4,2,2,1,0,0,0
57,芝,1400,稍重,2勝クラス,5.25,8.23,16,1,1,2,2,2,2,2,4,0,2,2,0,1,0,3,1,2,3,0,0,0,0,1,0,1,0
58,芝,1400,重,2勝クラス,5.25,6.08,9,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0
59,芝,1400,不良,2勝クラス,3.67,5.33,3,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,芝,1400,全,3勝クラス,4.75,7.12,54,5,5,6,7,7,8,8,8,5,3,3,6,4,8,5,1,3,2,6,1,1,1,2,2,0,1
61,芝,1400,良,3勝クラス,4.56,7.1,45,4,5,6,6,4,7,6,7,4,3,3,5,2,7,4,1,3,1,6,1,0,1,1,2,0,1
62,芝,1400,稍重,3勝クラス,4.66,4.66,6,1,0,0,1,2,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
63,芝,1400,重,3勝クラス,6.67,12.67,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
64,芝,1400,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,芝,1400,全,オープン,4.54,7.19,69,9,9,10,8,13,2,7,11,7,10,3,8,4,8,3,3,5,4,3,0,2,2,2,2,1,2
66,芝,1400,良,オープン,4.82,7.51,57,6,7,8,6,12,2,6,10,5,8,2,6,4,6,3,3,4,3,3,0,2,1,2,2,1,2
67,芝,1400,稍重,オープン,3.83,5.34,6,2,1,0,1,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68,芝,1400,重,オープン,3.0,5.0,6,1,1,2,1,1,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
69,芝,1400,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,芝,1600,全,all,4.54,6.87,969,118,126,113,121,113,134,118,126,78,107,66,84,82,92,69,66,60,60,45,45,38,27,23,27,0,0
71,芝,1600,良,all,4.55,6.9,759,86,97,93,93,94,111,90,95,56,79,53,68,70,73,50,54,50,50,38,36,27,22,13,20,0,0
72,芝,1600,稍重,all,4.41,6.57,111,15,15,10,15,13,13,17,13,9,14,9,8,9,8,14,5,8,6,4,3,7,1,2,4,0,0
73,芝,1600,重,all,4.28,7.13,78,14,12,6,13,3,8,9,13,10,12,3,7,3,8,3,5,1,4,3,4,2,4,7,2,0,0
74,芝,1600,不良,all,4.96,8.1,21,3,2,4,0,3,2,2,5,3,2,1,1,0,3,2,2,1,0,0,2,2,0,1,1,0,0
75,芝,1600,全,未勝利,4.34,7.1,296,37,46,40,36,32,41,30,34,20,29,21,32,24,25,18,20,21,14,15,15,12,10,10,10,0,0
76,芝,1600,良,未勝利,4.43,7.32,227,24,38,30,28,26,35,23,23,12,20,17,26,20,20,14,15,17,13,12,13,7,9,6,6,0,0
77,芝,1600,稍重,未勝利,4.53,7.53,30,4,3,3,4,4,5,5,2,3,3,2,2,3,0,3,2,3,1,2,1,3,0,0,2,0,0
78,芝,1600,重,未勝利,3.7,6.38,30,7,5,4,4,1,1,2,6,3,6,2,3,1,3,0,3,1,0,1,1,1,1,3,1,0,0
79,芝,1600,不良,未勝利,4.44,7.67,9,2,0,3,0,1,0,0,3,2,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,0,0
80,芝,1600,全,新馬,4.8,6.87,135,14,17,12,19,14,21,17,21,9,20,7,9,8,12,16,10,4,13,4,9,4,4,3,3,0,0
81,芝,1600,良,新馬,4.88,7.48,105,12,14,11,15,11,16,10,16,8,17,6,7,7,10,10,6,1,10,4,6,4,3,3,3,0,0
82,芝,1600,稍重,新馬,5.54,7.1,21,2,2,0,3,2,3,5,4,1,2,0,1,1,2,5,3,3,2,0,1,0,0,0,0,0,0
83,芝,1600,重,新馬,5.67,8.33,6,0,0,1,1,0,2,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
84,芝,1600,不良,新馬,4.67,7.33,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
85,芝,1600,全,1勝クラス,4.62,7.08,307,38,35,36,34,36,41,44,43,27,31,19,22,28,29,17,21,20,21,17,12,14,11,8,10,0,0
86,芝,1600,良,1勝クラス,4.65,7.1,244,29,26,30,23,31,34,36,35,20,23,13,18,23,23,13,18,20,18,15,10,11,8,3,8,0,0
87,芝,1600,稍重,1勝クラス,4.17,6.04,30,4,5,4,4,3,2,5,3,2,4,5,3,4,1,2,0,0,1,1,0,3,1,2,1,0,0
88,芝,1600,重,1勝クラス,4.55,7.74,27,4,3,1,7,1,4,2,5,4,3,0,1,1,4,1,2,0,2,1,2,0,2,3,1,0,0
89,芝,1600,不良,1勝クラス,4.0,4.5,6,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
90,芝,1600,全,2勝クラス,4.92,6.16,90,9,10,7,15,12,11,13,13,8,10,7,10,10,9,10,10,3,4,2,1,4,0,1,1,0,0
91,芝,1600,良,2勝クラス,5.0,5.95,69,5,7,6,13,10,9,10,9,5,7,6,8,9,7,7,10,2,4,1,0,3,0,0,0,0,0
92,芝,1600,稍重,2勝クラス,4.42,5.67,15,3,2,1,2,1,2,1,3,2,3,1,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0
93,芝,1600,重,2勝クラス,5.0,7.5,6,1,1,0,0,1,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
94,芝,1600,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,芝,1600,全,3勝クラス,4.61,6.62,57,7,9,6,5,7,10,6,7,5,9,5,3,4,9,1,3,3,4,4,4,1,1,0,1,0,0
96,芝,1600,良,3勝クラス,4.64,6.71,39,4,4,6,4,5,8,3,5,3,5,4,1,4,8,1,3,1,1,3,3,0,1,0,1,0,0
97,芝,1600,稍重,3勝クラス,3.45,5.22,9,2,3,0,0,2,1,1,0,1,2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
98,芝,1600,重,3勝クラス,3.83,5.0,6,1,2,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
99,芝,1600,不良,3勝クラス,7.33,11.33,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
100,芝,1600,全,オープン,4.26,6.55,66,8,8,8,10,11,9,6,6,5,7,5,6,7,6,7,2,6,3,3,4,2,0,1,2,0,0
101,芝,1600,良,オープン,4.2,6.54,57,7,7,6,8,10,8,6,5,4,6,5,6,6,3,5,2,6,3,3,4,1,0,1,2,0,0
102,芝,1600,稍重,オープン,4.5,7.34,6,0,0,2,2,1,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0
103,芝,1600,重,オープン,3.0,3.0,3,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,芝,1600,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,芝,1800,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,芝,1800,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,芝,1800,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,芝,1800,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,芝,1800,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,芝,1800,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,芝,1800,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,芝,1800,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,芝,1800,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,芝,1800,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,芝,1800,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,芝,1800,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,芝,1800,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,芝,1800,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,芝,1800,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,芝,1800,全,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,芝,1800,良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,芝,1800,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,芝,1800,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,芝,1800,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,芝,1800,全,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,芝,1800,良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,芝,1800,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,芝,1800,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,芝,1800,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,芝,1800,全,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,芝,1800,良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,芝,1800,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,芝,1800,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,芝,1800,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,芝,1800,全,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,芝,1800,良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,芝,1800,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,芝,1800,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,芝,1800,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,芝,1900,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,芝,1900,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,芝,1900,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,芝,1900,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,芝,1900,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,芝,1900,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,芝,1900,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,芝,1900,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,芝,1900,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,芝,1900,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,芝,1900,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,芝,1900,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,芝,1900,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,芝,1900,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,芝,1900,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,芝,1900,全,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,芝,1900,良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,芝,1900,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,芝,1900,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,芝,1900,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,芝,1900,全,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,芝,1900,良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,芝,1900,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,芝,1900,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,芝,1900,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,芝,1900,全,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,芝,1900,良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,芝,1900,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,芝,1900,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,芝,1900,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,芝,1900,全,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,芝,1900,良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,芝,1900,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,芝,1900,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,芝,1900,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,芝,2000,全,all,4.62,6.46,1209,142,149,140,138,155,157,158,170,121,123,108,113,102,104,98,96,76,63,59,36,29,26,18,17,9,11
176,芝,2000,良,all,4.65,6.53,957,116,111,112,112,125,116,126,139,99,92,84,87,81,84,80,77,59,50,46,30,23,21,14,14,8,8
177,芝,2000,稍重,all,4.71,6.53,132,12,19,15,13,14,25,15,19,11,14,15,14,10,6,7,11,11,7,10,4,3,3,3,1,0,2
178,芝,2000,重,all,4.29,5.8,99,12,18,10,13,11,11,14,10,10,15,7,12,8,11,8,8,4,4,2,1,2,2,1,2,1,1
179,芝,2000,不良,all,5.09,6.69,21,2,1,3,0,5,5,3,2,1,2,2,0,3,3,3,0,2,2,1,1,1,0,0,0,0,0
